129	129	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
130	130	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
131	131	6.430740137802778E-4	6.34930167571256E-4	7.777448437805738E-4	4.944013987197443E-4	0.0014767268443701142	6.439709704772385E-4	0.9935549267385646	6.334662542055181E-4	6.365909030449393E-4	5.041678654856177E-4
132	132	0.265231446337764	6.769222014690779E-4	0.7283302467683985	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	6.786927721086866E-4	5.375117435669636E-4
133	133	4.483738027595757E-4	4.4269562697330314E-4	5.422710383406924E-4	3.44714030552269E-4	0.0010296258543477826	4.489991924915643E-4	7.074566549541111E-4	4.4167493512657776E-4	0.9952426653100376	3.5152355441655603E-4
134	134	0.001693805145599613	0.9820240182995517	0.002048517262601141	0.0013022134547474873	0.003889579541451982	0.001696167657279662	0.0026725328622566854	0.0016684990808905945	0.0016767291542087366	0.001327937541412286
135	135	4.908329349757984E-4	4.8461705958492707E-4	0.9948999027377122	3.773570139512211E-4	0.0011271271356758433	4.915175465114557E-4	7.74449854523467E-4	4.8349971247019675E-4	4.858846332223294E-4	3.848113713724729E-4
136	136	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	0.9922188494972872	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
137	137	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	0.3548364926921775	0.638540733850136	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
138	138	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
139	139	5.15227903576556E-4	5.087030919383768E-4	6.231255451032042E-4	3.961120970979329E-4	0.9952064430851937	5.159465411029852E-4	8.129409143886588E-4	5.075302113705351E-4	5.100336654620543E-4	4.0393694476601225E-4
140	140	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	0.9935753997331175	4.747192427484982E-4
141	141	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
142	142	6.055118339582463E-4	0.9935738360017881	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
143	143	5.15227903576556E-4	5.087030919383768E-4	6.231255451032042E-4	3.961120970979329E-4	0.796401783801599	5.159465411029852E-4	8.129409143886588E-4	0.19931218949496526	5.100336654620543E-4	4.0393694476601225E-4
144	144	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	0.9922068568875011	7.26757971956823E-4	5.755784660030897E-4
145	145	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
146	146	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
147	147	6.430740137802778E-4	6.34930167571256E-4	7.777448437805738E-4	4.944013987197443E-4	0.0014767268443701142	6.439709704772385E-4	0.9935549267385646	6.334662542055181E-4	6.365909030449393E-4	5.041678654856177E-4
148	148	0.265231446337764	6.769222014690779E-4	0.7283302467683985	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	6.786927721086866E-4	5.375117435669636E-4
149	149	4.483738027595757E-4	4.4269562697330314E-4	5.422710383406924E-4	3.44714030552269E-4	0.0010296258543477826	4.489991924915643E-4	7.074566549541111E-4	4.4167493512657776E-4	0.9952426653100376	3.5152355441655603E-4
150	150	0.001693805145599613	0.9820240182995517	0.002048517262601141	0.0013022134547474873	0.003889579541451982	0.001696167657279662	0.0026725328622566854	0.0016684990808905945	0.0016767291542087366	0.001327937541412286
151	151	4.908329349757984E-4	4.8461705958492707E-4	0.9948999027377122	3.773570139512211E-4	0.0011271271356758433	4.915175465114557E-4	7.74449854523467E-4	4.8349971247019675E-4	4.858846332223294E-4	3.848113713724729E-4
152	152	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	0.9922188494972872	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
153	153	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	0.3548364926921775	0.638540733850136	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
154	154	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
155	155	5.15227903576556E-4	5.087030919383768E-4	6.231255451032042E-4	3.961120970979329E-4	0.9952064430851937	5.159465411029852E-4	8.129409143886588E-4	5.075302113705351E-4	5.100336654620543E-4	4.0393694476601225E-4
156	156	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	0.9935753997331175	4.747192427484982E-4
157	157	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
158	158	6.055118339582463E-4	0.9935738360017881	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
159	159	5.15227903576556E-4	5.087030919383768E-4	6.231255451032042E-4	3.961120970979329E-4	0.8461029486224977	5.159465411029852E-4	8.129409143886588E-4	0.14961102467406656	5.100336654620543E-4	4.0393694476601225E-4
160	160	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	0.9922068568875011	7.26757971956823E-4	5.755784660030897E-4
161	161	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
162	162	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
163	163	6.430740137802778E-4	6.34930167571256E-4	7.777448437805738E-4	4.944013987197443E-4	0.0014767268443701142	6.439709704772385E-4	0.9935549267385646	6.334662542055181E-4	6.365909030449393E-4	5.041678654856177E-4
164	164	0.265231446337764	6.769222014690779E-4	0.7283302467683985	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	6.786927721086866E-4	5.375117435669636E-4
165	165	4.483738027595757E-4	4.4269562697330314E-4	5.422710383406924E-4	3.44714030552269E-4	0.0010296258543477826	4.489991924915643E-4	7.074566549541111E-4	4.4167493512657776E-4	0.9952426653100376	3.5152355441655603E-4
166	166	0.001693805145599613	0.9820240182995517	0.002048517262601141	0.0013022134547474873	0.003889579541451982	0.001696167657279662	0.0026725328622566854	0.0016684990808905945	0.0016767291542087366	0.001327937541412286
167	167	4.908329349757984E-4	4.8461705958492707E-4	0.9948999027377122	3.773570139512211E-4	0.0011271271356758433	4.915175465114557E-4	7.74449854523467E-4	4.8349971247019675E-4	4.858846332223294E-4	3.848113713724729E-4
